brand,brandLabel,brandAlt_en,owner,ownerLabel,industries,isic_codes,country,countryLabel
http://www.wikidata.org/entity/Q6331116,KISS-FM,,http://www.wikidata.org/entity/Q2386987,Rogers Sports & Media,,,,
http://www.wikidata.org/entity/Q6359807,Kamui Tips,,http://www.wikidata.org/entity/Q124079291,"Envision Co., Ltd.",,,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q6395629,Keurig,,http://www.wikidata.org/entity/Q3116111,Keurig Dr Pepper,,,http://www.wikidata.org/entity/Q30,United States
http://www.wikidata.org/entity/Q6424262,Kobalt,,http://www.wikidata.org/entity/Q1373493,Lowe's,,,http://www.wikidata.org/entity/Q30,United States
http://www.wikidata.org/entity/Q6425109,Kodak EasyShare,,http://www.wikidata.org/entity/Q486269,Kodak,,,http://www.wikidata.org/entity/Q30,United States
http://www.wikidata.org/entity/Q6446143,Kurkure,,http://www.wikidata.org/entity/Q334800,PepsiCo,,,http://www.wikidata.org/entity/Q31,Belgium
http://www.wikidata.org/entity/Q6446143,Kurkure,,http://www.wikidata.org/entity/Q334800,PepsiCo,,,http://www.wikidata.org/entity/Q30,United States
http://www.wikidata.org/entity/Q6471672,Laffy Taffy,,http://www.wikidata.org/entity/Q5445249,Ferrara Candy Company,,,http://www.wikidata.org/entity/Q30,United States
http://www.wikidata.org/entity/Q6511368,Leblanc,,http://www.wikidata.org/entity/Q1126139,Conn-Selmer,,,http://www.wikidata.org/entity/Q30,United States
http://www.wikidata.org/entity/Q6557318,Liquid-Plumr,,http://www.wikidata.org/entity/Q910368,Clorox,,,http://www.wikidata.org/entity/Q30,United States
http://www.wikidata.org/entity/Q6706125,Luvs,,http://www.wikidata.org/entity/Q212405,Procter & Gamble,,,http://www.wikidata.org/entity/Q30,United States
http://www.wikidata.org/entity/Q6817784,Meow Mix,,http://www.wikidata.org/entity/Q7742790,The J.M. Smucker Company,,,http://www.wikidata.org/entity/Q30,United States
http://www.wikidata.org/entity/Q6918390,Motorola Homesight,,http://www.wikidata.org/entity/Q259011,Motorola,,,http://www.wikidata.org/entity/Q30,United States
http://www.wikidata.org/entity/Q6918585,Motrio,,http://www.wikidata.org/entity/Q6686,Renault,,,http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q6953635,NEWater,,http://www.wikidata.org/entity/Q7257653,Public Utilities Board,,,http://www.wikidata.org/entity/Q334,Singapore
http://www.wikidata.org/entity/Q6970077,National,,http://www.wikidata.org/entity/Q53247,Panasonic Holdings Corporation,,,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q7092433,One A Day,,http://www.wikidata.org/entity/Q152051,Bayer,,,http://www.wikidata.org/entity/Q183,Germany
http://www.wikidata.org/entity/Q7093962,Onitsuka Tiger,,http://www.wikidata.org/entity/Q327247,ASICS,,,http://www.wikidata.org/entity/Q183,Germany
http://www.wikidata.org/entity/Q7093962,Onitsuka Tiger,,http://www.wikidata.org/entity/Q327247,ASICS,,,http://www.wikidata.org/entity/Q30,United States
http://www.wikidata.org/entity/Q7093962,Onitsuka Tiger,,http://www.wikidata.org/entity/Q327247,ASICS,,,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q7099064,Optonica,,http://www.wikidata.org/entity/Q53227,Sharp Corporation,,,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q7107659,Osterizer,,http://www.wikidata.org/entity/Q6251378,John Oster Manufacturing Company,,,,
http://www.wikidata.org/entity/Q7167522,Percy Pig,,http://www.wikidata.org/entity/Q714491,Marks & Spencer,,,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q7180929,Phase Linear,,http://www.wikidata.org/entity/Q6179942,Jensen Electronics,,,,
http://www.wikidata.org/entity/Q7180929,Phase Linear,,http://www.wikidata.org/entity/Q156034,Pioneer Corporation,,,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q7204423,Pledge,,http://www.wikidata.org/entity/Q683170,S. C. Johnson & Son,,,http://www.wikidata.org/entity/Q39,Switzerland
http://www.wikidata.org/entity/Q7204423,Pledge,,http://www.wikidata.org/entity/Q683170,S. C. Johnson & Son,,,http://www.wikidata.org/entity/Q30,United States
http://www.wikidata.org/entity/Q7208905,Poland Spring,,http://www.wikidata.org/entity/Q3338446,Nestlé Waters,,,,
http://www.wikidata.org/entity/Q7258886,Puffs,,http://www.wikidata.org/entity/Q212405,Procter & Gamble,,,http://www.wikidata.org/entity/Q30,United States
http://www.wikidata.org/entity/Q7268567,Quaker State,,http://www.wikidata.org/entity/Q3240764,Shell USA,,,http://www.wikidata.org/entity/Q55,Netherlands
http://www.wikidata.org/entity/Q7272241,Quink,,http://www.wikidata.org/entity/Q546004,Parker Pen Company,,,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q7272241,Quink,,http://www.wikidata.org/entity/Q546004,Parker Pen Company,,,http://www.wikidata.org/entity/Q30,United States
http://www.wikidata.org/entity/Q7276062,RCA Thesaurus,,http://www.wikidata.org/entity/Q202585,RCA Records,,,http://www.wikidata.org/entity/Q30,United States
http://www.wikidata.org/entity/Q7306561,Reebok Classic,,http://www.wikidata.org/entity/Q466183,Reebok,,,http://www.wikidata.org/entity/Q30,United States
http://www.wikidata.org/entity/Q7307922,Regal Musical Instrument Company,,http://www.wikidata.org/entity/Q7398899,Saga Musical Instruments,,,,
http://www.wikidata.org/entity/Q7307922,Regal Musical Instrument Company,,http://www.wikidata.org/entity/Q175391,Fender Musical Instruments Corporation,,,http://www.wikidata.org/entity/Q30,United States
http://www.wikidata.org/entity/Q7352077,Robertson's,,http://www.wikidata.org/entity/Q5639346,Hain Celestial Group,,,http://www.wikidata.org/entity/Q30,United States
http://www.wikidata.org/entity/Q7353697,Roccal-D,,http://www.wikidata.org/entity/Q206921,Pfizer,,,http://www.wikidata.org/entity/Q30,United States
http://www.wikidata.org/entity/Q7360133,Rolaids,,http://www.wikidata.org/entity/Q5087917,Chattem,,,,
http://www.wikidata.org/entity/Q7390579,SK-II,,http://www.wikidata.org/entity/Q212405,Procter & Gamble,,,http://www.wikidata.org/entity/Q30,United States
http://www.wikidata.org/entity/Q7398564,Safeguard,,http://www.wikidata.org/entity/Q212405,Procter & Gamble,,,http://www.wikidata.org/entity/Q30,United States
http://www.wikidata.org/entity/Q7433509,Science Diet,,http://www.wikidata.org/entity/Q609466,Colgate-Palmolive Company,,,http://www.wikidata.org/entity/Q30,United States
http://www.wikidata.org/entity/Q7443934,Secret,,http://www.wikidata.org/entity/Q212405,Procter & Gamble,,,http://www.wikidata.org/entity/Q30,United States
http://www.wikidata.org/entity/Q7493706,Shell V-Power,,http://www.wikidata.org/entity/Q154950,Shell,,,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q7512321,Sigma Guitars,,http://www.wikidata.org/entity/Q1022479,C. F. Martin & Company,,,http://www.wikidata.org/entity/Q30,United States
http://www.wikidata.org/entity/Q7520756,Simple Skincare,,http://www.wikidata.org/entity/Q157062,Unilever,,,http://www.wikidata.org/entity/Q29999,Kingdom of the Netherlands
http://www.wikidata.org/entity/Q7520756,Simple Skincare,,http://www.wikidata.org/entity/Q157062,Unilever,,,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q7521015,Simply Orange,,http://www.wikidata.org/entity/Q3295867,The Coca-Cola Company,,,http://www.wikidata.org/entity/Q30,United States
http://www.wikidata.org/entity/Q7543921,Smart,,http://www.wikidata.org/entity/Q3295867,The Coca-Cola Company,,,http://www.wikidata.org/entity/Q30,United States
http://www.wikidata.org/entity/Q7582229,Squeezit,,http://www.wikidata.org/entity/Q629998,General Mills,,,http://www.wikidata.org/entity/Q30,United States
http://www.wikidata.org/entity/Q7594827,St Michael,,http://www.wikidata.org/entity/Q714491,Marks & Spencer,,,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q7602569,Starting Lineup,,http://www.wikidata.org/entity/Q501476,Hasbro,,,http://www.wikidata.org/entity/Q30,United States
http://www.wikidata.org/entity/Q7602569,Starting Lineup,,http://www.wikidata.org/entity/Q1738830,Kenner Products,,,http://www.wikidata.org/entity/Q30,United States
http://www.wikidata.org/entity/Q7633903,Sudocrem,,http://www.wikidata.org/entity/Q898750,Teva- Pharmaceutical Industries Ltd.,,,http://www.wikidata.org/entity/Q801,Israel
http://www.wikidata.org/entity/Q7640482,Sunlight,,http://www.wikidata.org/entity/Q157062,Unilever,,,http://www.wikidata.org/entity/Q29999,Kingdom of the Netherlands
http://www.wikidata.org/entity/Q7640482,Sunlight,,http://www.wikidata.org/entity/Q157062,Unilever,,,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q7640482,Sunlight,,http://www.wikidata.org/entity/Q5270450,Henkel Corporation,,,http://www.wikidata.org/entity/Q30,United States
http://www.wikidata.org/entity/Q7651819,Svedka,,http://www.wikidata.org/entity/Q1128160,Constellation Brands,,,http://www.wikidata.org/entity/Q30,United States
http://www.wikidata.org/entity/Q7672800,Taaka,,http://www.wikidata.org/entity/Q7429410,Sazerac Company,,,http://www.wikidata.org/entity/Q30,United States
http://www.wikidata.org/entity/Q7692682,Techron,,http://www.wikidata.org/entity/Q319642,Chevron Corporation,,,http://www.wikidata.org/entity/Q30,United States
http://www.wikidata.org/entity/Q7694231,Teem,,http://www.wikidata.org/entity/Q334800,PepsiCo,,,http://www.wikidata.org/entity/Q31,Belgium
http://www.wikidata.org/entity/Q7694231,Teem,,http://www.wikidata.org/entity/Q334800,PepsiCo,,,http://www.wikidata.org/entity/Q30,United States
http://www.wikidata.org/entity/Q7783009,Therm-a-Rest,,http://www.wikidata.org/entity/Q5048130,Cascade Designs,,,http://www.wikidata.org/entity/Q30,United States
http://www.wikidata.org/entity/Q7801456,Tiger Racing,,http://www.wikidata.org/entity/Q474988,DR Automobiles Groupe,,,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q7811428,Toastmaster,,http://www.wikidata.org/entity/Q771865,Spectrum Brands,,,http://www.wikidata.org/entity/Q30,United States
http://www.wikidata.org/entity/Q7833552,Trans-Oceanic,,http://www.wikidata.org/entity/Q189606,Zenith Electronics,,,,
http://www.wikidata.org/entity/Q7844473,Trium,,http://www.wikidata.org/entity/Q183275,Mitsubishi,,,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q7880976,Um Bongo,,http://www.wikidata.org/entity/Q1143305,Sumol + Compal,,,http://www.wikidata.org/entity/Q45,Portugal
http://www.wikidata.org/entity/Q7912585,Valpre,,http://www.wikidata.org/entity/Q3295867,The Coca-Cola Company,,,http://www.wikidata.org/entity/Q30,United States
http://www.wikidata.org/entity/Q7939973,Volant skis,,http://www.wikidata.org/entity/Q117507,Atomic Skis,,,http://www.wikidata.org/entity/Q40,Austria
http://www.wikidata.org/entity/Q7967078,Wanchai Ferry,,http://www.wikidata.org/entity/Q629998,General Mills,,,http://www.wikidata.org/entity/Q30,United States
http://www.wikidata.org/entity/Q7970760,Warrior,,http://www.wikidata.org/entity/Q19851606,Shanghai Huili Shoes,,,,
http://www.wikidata.org/entity/Q8039906,Wyler's,,http://www.wikidata.org/entity/Q19681433,Kraft Heinz,,,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q8039906,Wyler's,,http://www.wikidata.org/entity/Q19681433,Kraft Heinz,,,http://www.wikidata.org/entity/Q30,United States
http://www.wikidata.org/entity/Q8039906,Wyler's,,http://www.wikidata.org/entity/Q6176603,Jel Sert,,,,
http://www.wikidata.org/entity/Q8042820,Xacti,,http://www.wikidata.org/entity/Q11506213,Japan Asia Group,,,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q8042820,Xacti,,http://www.wikidata.org/entity/Q49203,Sanyo,,,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q8069689,Zest,,http://www.wikidata.org/entity/Q4981046,Brynwood Partners,,,,
http://www.wikidata.org/entity/Q8072640,Ziploc,,http://www.wikidata.org/entity/Q683170,S. C. Johnson & Son,,,http://www.wikidata.org/entity/Q39,Switzerland
http://www.wikidata.org/entity/Q8072640,Ziploc,,http://www.wikidata.org/entity/Q683170,S. C. Johnson & Son,,,http://www.wikidata.org/entity/Q30,United States
http://www.wikidata.org/entity/Q9378950,Wanda Plaza,,http://www.wikidata.org/entity/Q5210937,Wanda Group,,,http://www.wikidata.org/entity/Q148,People's Republic of China
http://www.wikidata.org/entity/Q9644886,Bamba,,http://www.wikidata.org/entity/Q3509859,Alpargatas S.A.,,,http://www.wikidata.org/entity/Q155,Brazil
http://www.wikidata.org/entity/Q10327477,Matte Leão,,http://www.wikidata.org/entity/Q3295867,The Coca-Cola Company,,,http://www.wikidata.org/entity/Q30,United States
http://www.wikidata.org/entity/Q10344312,Papaiz,,http://www.wikidata.org/entity/Q738421,Assa Abloy,,,http://www.wikidata.org/entity/Q34,Sweden
http://www.wikidata.org/entity/Q10437650,Bullens pilsnerkorv,,http://www.wikidata.org/entity/Q5491900,HKScan,,,http://www.wikidata.org/entity/Q34,Sweden
http://www.wikidata.org/entity/Q10496013,Q10496013,,http://www.wikidata.org/entity/Q10497723,Foodmark Sweden,,,http://www.wikidata.org/entity/Q34,Sweden
http://www.wikidata.org/entity/Q10545500,Kina,,http://www.wikidata.org/entity/Q996907,Fazer,,,http://www.wikidata.org/entity/Q33,Finland
http://www.wikidata.org/entity/Q10550149,Q10550149,,http://www.wikidata.org/entity/Q10585102,Midsona,,,,
http://www.wikidata.org/entity/Q10575468,Maizena,,http://www.wikidata.org/entity/Q116771490,Corn Products Refining Company,,,http://www.wikidata.org/entity/Q30,United States
http://www.wikidata.org/entity/Q10575468,Maizena,,http://www.wikidata.org/entity/Q157062,Unilever,,,http://www.wikidata.org/entity/Q29999,Kingdom of the Netherlands
http://www.wikidata.org/entity/Q10575468,Maizena,,http://www.wikidata.org/entity/Q157062,Unilever,,,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q10606787,Oddset,,http://www.wikidata.org/entity/Q3924567,Svenska Spel,,,http://www.wikidata.org/entity/Q34,Sweden
http://www.wikidata.org/entity/Q10673317,Solo,,http://www.wikidata.org/entity/Q118107635,Q118107635,,,,
http://www.wikidata.org/entity/Q10706676,Tutti Frutti,,http://www.wikidata.org/entity/Q996907,Fazer,,,http://www.wikidata.org/entity/Q33,Finland
http://www.wikidata.org/entity/Q10851060,icash,,http://www.wikidata.org/entity/Q15938657,icash Corporation,,,http://www.wikidata.org/entity/Q865,Taiwan
http://www.wikidata.org/entity/Q10851300,KeroQ,,http://www.wikidata.org/entity/Q135189821,"MOONPHASE CO.,LTD.",,,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q10852200,propeller,,http://www.wikidata.org/entity/Q10853322,WillPlus.,,,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q10852372,Saga Planets,,http://www.wikidata.org/entity/Q1148541,Visual Arts,,,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q10859379,Avion Shopping Park,,http://www.wikidata.org/entity/Q54078,IKEA,,,,
http://www.wikidata.org/entity/Q10863852,iPASS,,http://www.wikidata.org/entity/Q15913852,iPASS Corporation,,,http://www.wikidata.org/entity/Q865,Taiwan
http://www.wikidata.org/entity/Q11188934,ADVAN,,http://www.wikidata.org/entity/Q1471756,Yokohama Rubber Company,,,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11192573,Bonbee!,,http://www.wikidata.org/entity/Q1148541,Visual Arts,,,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11192946,CALIGULA,,http://www.wikidata.org/entity/Q11311855,Studio Line,,,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11194276,Campus,,http://www.wikidata.org/entity/Q11301924,KOKUYO,,,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11195491,DAPS,,http://www.wikidata.org/entity/Q11320941,DATA WEST,,,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11195562,Q11195562,,http://www.wikidata.org/entity/Q378215,Seiko Instruments,,,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11197625,ELIXIR WHITE,,http://www.wikidata.org/entity/Q728185,Shiseido,,,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11198300,Empress,,http://www.wikidata.org/entity/Q10853322,WillPlus.,,,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11199105,FILL,,http://www.wikidata.org/entity/Q17216529,Onkyo & Pioneer,,,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11199678,FORST,,http://www.wikidata.org/entity/Q10853322,WillPlus.,,,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11200696,G.J?,,http://www.wikidata.org/entity/Q11319271,Tech Arts,,,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11221960,Guilty,,http://www.wikidata.org/entity/Q10853322,WillPlus.,,,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11224032,Image craft,,http://www.wikidata.org/entity/Q1148541,Visual Arts,,,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11224159,INTEGRATE,,http://www.wikidata.org/entity/Q728185,Shiseido,,,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11230337,Lo-D,,http://www.wikidata.org/entity/Q53238,Hitachi,,,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11231190,MBS TRUTH,,http://www.wikidata.org/entity/Q11319271,Tech Arts,,,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11231453,MG5,,http://www.wikidata.org/entity/Q728185,Shiseido,,,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11232870,May-Be SOFT,,http://www.wikidata.org/entity/Q11319271,Tech Arts,,,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11233226,Miel,,http://www.wikidata.org/entity/Q3576010,Zoo Corporation,,,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11236890,Norn,,http://www.wikidata.org/entity/Q3576010,Zoo Corporation,,,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11240848,Q11240848,,http://www.wikidata.org/entity/Q728185,Shiseido,,,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11243947,Sony Esprit,,http://www.wikidata.org/entity/Q41187,Sony,,,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11244300,SQUEEZ,,http://www.wikidata.org/entity/Q11319271,Tech Arts,,,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11254865,Q11254865,,http://www.wikidata.org/entity/Q853958,NTT DoCoMo,,,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11255756,Zero,,http://www.wikidata.org/entity/Q1148541,Visual Arts,,,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11257078,Q11257078,,http://www.wikidata.org/entity/Q18635633,Maruha Nichiro,,,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11264553,Kantenpapa,,http://www.wikidata.org/entity/Q11380919,Ina Food Industry,,,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11271088,Q11271088,,http://www.wikidata.org/entity/Q11283630,Q11283630,,,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11299114,Clear Clean,,http://www.wikidata.org/entity/Q902855,Kao Corporation,,,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11299865,Klondike bar,,http://www.wikidata.org/entity/Q157062,Unilever,,,http://www.wikidata.org/entity/Q29999,Kingdom of the Netherlands
http://www.wikidata.org/entity/Q11299865,Klondike bar,,http://www.wikidata.org/entity/Q157062,Unilever,,,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q11306551,Q11306551,,http://www.wikidata.org/entity/Q1368019,Citizen Watch,,,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11326034,Haiter,,http://www.wikidata.org/entity/Q902855,Kao Corporation,,,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11328007,Bub,,http://www.wikidata.org/entity/Q902855,Kao Corporation,,,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11330958,Beautylabo,,http://www.wikidata.org/entity/Q16141398,Hoyu,,,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11331143,Q11331143,,http://www.wikidata.org/entity/Q65270286,"Hitachi Global Life Solutions, Inc.",,,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11334444,Q11334444,,http://www.wikidata.org/entity/Q1131297,Lion Corporation,,,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11335472,Platinum band,,http://www.wikidata.org/entity/Q2214105,(2nd generation) SoftBank,,,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11340461,Q11340461,,http://www.wikidata.org/entity/Q61490214,"Matsushita Electric Industrial Co., Ltd.",,,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11340903,Mamy Poko,,http://www.wikidata.org/entity/Q5361268,Unicharm,,,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11343520,MEGA MART,,http://www.wikidata.org/entity/Q870914,Æon Group,,,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11345663,Unicorn-A,,http://www.wikidata.org/entity/Q7663606,SystemSoft Alpha,,,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11347802,Q11347802,,http://www.wikidata.org/entity/Q53257,Mitsubishi Electric,,,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11348296,Q11348296,,http://www.wikidata.org/entity/Q11348336,River Industry,,,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11349536,Q11349536,,http://www.wikidata.org/entity/Q43305370,TVS REGZA,,,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11349536,Q11349536,,http://www.wikidata.org/entity/Q49125,Toshiba,,,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11529558,Q11529558,,http://www.wikidata.org/entity/Q11340553,Matsuo Corporation,,,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11579291,Q11579291,,http://www.wikidata.org/entity/Q65270286,"Hitachi Global Life Solutions, Inc.",,,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11635014,Proudia,,http://www.wikidata.org/entity/Q728185,Shiseido,,,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11748347,Kropla Beskidu,,http://www.wikidata.org/entity/Q3295867,The Coca-Cola Company,,,http://www.wikidata.org/entity/Q30,United States
http://www.wikidata.org/entity/Q11833495,Radmor,,http://www.wikidata.org/entity/Q9369319,WB Electronics,,,http://www.wikidata.org/entity/Q36,Poland
http://www.wikidata.org/entity/Q11855454,Colt,,http://www.wikidata.org/entity/Q1852556,Philip Morris International,,,http://www.wikidata.org/entity/Q39,Switzerland
http://www.wikidata.org/entity/Q11855454,Colt,,http://www.wikidata.org/entity/Q1852556,Philip Morris International,,,http://www.wikidata.org/entity/Q30,United States
http://www.wikidata.org/entity/Q11863655,Q11863655,,http://www.wikidata.org/entity/Q11894370,Star,,,http://www.wikidata.org/entity/Q33,Finland
http://www.wikidata.org/entity/Q11867540,Juhla Mokka,,http://www.wikidata.org/entity/Q2065096,Paulig,,,http://www.wikidata.org/entity/Q33,Finland
http://www.wikidata.org/entity/Q11883073,Moccamaster,,http://www.wikidata.org/entity/Q85852018,Technivorm,,,http://www.wikidata.org/entity/Q55,Netherlands
http://www.wikidata.org/entity/Q11888821,Presidentti,,http://www.wikidata.org/entity/Q2065096,Paulig,,,http://www.wikidata.org/entity/Q33,Finland
http://www.wikidata.org/entity/Q11992235,Norol,,http://www.wikidata.org/entity/Q4578237,Statoil Norge,,,http://www.wikidata.org/entity/Q20,Norway
http://www.wikidata.org/entity/Q12003634,Stressless,,http://www.wikidata.org/entity/Q1291362,Ekornes,,,http://www.wikidata.org/entity/Q20,Norway
http://www.wikidata.org/entity/Q12010588,White Owl,,http://www.wikidata.org/entity/Q52855,Swedish Match,,,http://www.wikidata.org/entity/Q34,Sweden
http://www.wikidata.org/entity/Q12042897,Orion,,http://www.wikidata.org/entity/Q100430305,Société des Produits Nestlé,,,http://www.wikidata.org/entity/Q39,Switzerland
http://www.wikidata.org/entity/Q12043472,PRIM,,http://www.wikidata.org/entity/Q63205591,MPM-Quality,,,http://www.wikidata.org/entity/Q213,Czech Republic
http://www.wikidata.org/entity/Q12043472,PRIM,,http://www.wikidata.org/entity/Q63203967,ELTON hodinářská,,,http://www.wikidata.org/entity/Q213,Czech Republic
http://www.wikidata.org/entity/Q12051385,Sencor,,http://www.wikidata.org/entity/Q58218091,FAST ČR,,,http://www.wikidata.org/entity/Q213,Czech Republic
http://www.wikidata.org/entity/Q12057250,Superior,,http://www.wikidata.org/entity/Q54935502,Bike Fun International,,,http://www.wikidata.org/entity/Q213,Czech Republic
http://www.wikidata.org/entity/Q12060038,Tween,,http://www.wikidata.org/entity/Q3003175,Croda International,,,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q12144049,Q12144049,,http://www.wikidata.org/entity/Q1515015,PrivatBank,,,http://www.wikidata.org/entity/Q212,Ukraine
http://www.wikidata.org/entity/Q12481732,Djarum 76,,http://www.wikidata.org/entity/Q1209119,Djarum,,,http://www.wikidata.org/entity/Q252,Indonesia
http://www.wikidata.org/entity/Q12614203,Xi,,http://www.wikidata.org/entity/Q16219417,GS Engineering & Construction,,,http://www.wikidata.org/entity/Q884,South Korea
http://www.wikidata.org/entity/Q12625660,Q12625660,,http://www.wikidata.org/entity/Q21057640,Q21057640,,,,
http://www.wikidata.org/entity/Q12722956,Brifcor,,http://www.wikidata.org/entity/Q12739530,Q12739530,,,http://www.wikidata.org/entity/Q218,Romania
http://www.wikidata.org/entity/Q12765315,Q12765315,,http://www.wikidata.org/entity/Q790756,Barrandov Studios,,,http://www.wikidata.org/entity/Q213,Czech Republic
http://www.wikidata.org/entity/Q13085298,Levi's,,http://www.wikidata.org/entity/Q127962,Levi Strauss & Co.,,,http://www.wikidata.org/entity/Q30,United States
http://www.wikidata.org/entity/Q13425849,Aquarel,,http://www.wikidata.org/entity/Q110872981,Nestle España,,,http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q13434667,Bar-le-Duc,,http://www.wikidata.org/entity/Q7889163,United Soft Drinks,,,http://www.wikidata.org/entity/Q55,Netherlands
http://www.wikidata.org/entity/Q13516751,Nesbitt's,,http://www.wikidata.org/entity/Q6897995,Monarch Beverage Company,,,,
http://www.wikidata.org/entity/Q14481657,Čokolešnik,,http://www.wikidata.org/entity/Q1664911,Podravka,,,http://www.wikidata.org/entity/Q224,Croatia
http://www.wikidata.org/entity/Q14481657,Čokolešnik,,http://www.wikidata.org/entity/Q16879607,Droga Kolinska,,,,
http://www.wikidata.org/entity/Q15281614,Xbox,,http://www.wikidata.org/entity/Q2283,Microsoft,,,http://www.wikidata.org/entity/Q30,United States
